date,DB Carry Index,DB Valuation Index,DB Momentum Index,S&P 500 Index,SPX Volatility Index,MSCI EAFE Index,JP US Aggregate Bond Index,Doppio Systematic Currency
18/06/2012,513.76,471.88419,357.71509,2332.07,18.32,1380.42,526.818,25014.06
19/06/2012,517.27,469.25641,355.36951,2355.01,18.38,1400.77,527.492,24888.21
20/06/2012,518.59,468.6748,354.1636,2351.14,17.24,1411.88,527.243,24818.94
21/06/2012,519.61,469.83511,355.31909,2299.16,20.08,1396.21,525.899,24885.4
22/06/2012,517.68,470.7308,355.858,2315.65,18.11,1379.85,524.249,24899.79
25/06/2012,513.26,472.9736,358.56219,2278.98,20.38,1362.37,525.253,24942.34
26/06/2012,514.3,472.866,359.6351,2289.86,19.72,1358.99,524.677,24897.82
27/06/2012,515.63,472.2579,359.38699,2310.98,19.45,1373.42,524.213,24891.79
28/06/2012,512.54,473.2825,360.04669,2306.22,19.71,1373.62,524.817,24810.46
29/06/2012,521.4,468.14801,354.07458,2363.79,17.08,1423.38,527.489,24744.08
02/07/2012,520.55,469.05499,357.0267,2369.75,16.8,1431.87,528.581,24769.52
03/07/2012,522.72,468.27591,356.11801,2385.06,16.66,1445.28,528.032,24864.77
04/07/2012,522.75,468.29669,357.88519,2385.06,16.66,1440.74,527.087,24876.72
05/07/2012,524.34,468.1962,360.73279,2373.91,17.5,1429.12,525.885,25108.77
06/07/2012,519.92,471.07449,362.98318,2352.34,17.1,1413.83,526.616,25003.02
09/07/2012,519.87,471.13269,362.54651,2348.52,17.98,1403.07,526.744,24903.83
10/07/2012,519.93,470.9873,363.01611,2329.46,18.72,1405.56,527.144,24975.12
11/07/2012,521.29,471.1738,363.2442,2329.71,17.95,1405.58,527.757,25052.24
12/07/2012,516.6,472.09061,364.70459,2318.09,18.33,1385.21,527.699,24923.03
13/07/2012,520.07,471.0123,364.35931,2356.4,16.74,1402.86,528.809,25025.82
16/07/2012,519.79,471.35089,365.84961,2350.94,17.11,1407.06,530.198,24985.02
17/07/2012,519.84,471.1178,365.99039,2368.36,16.48,1403,529.557,25031.34
18/07/2012,521.75,470.02689,365.4021,2384.54,16.16,1417.29,531.128,25096.52
19/07/2012,524.61,468.84091,365.8858,2391.27,15.45,1434.68,531.577,25142.09
20/07/2012,523.97,468.9458,367.5007,2367.26,16.27,1408.83,530.911,25106.34
23/07/2012,519.84,469.59979,367.95169,2346.22,18.62,1373.74,529.871,25132.22
24/07/2012,519.91,469.7926,369.04681,2325.02,20.47,1366.68,529.234,25259.16
25/07/2012,518.7,469.17291,367.72369,2324.33,19.34,1363.52,529.744,25217.69
26/07/2012,524.25,467.4295,364.27969,2362.85,17.53,1402.63,532.706,25006.68
27/07/2012,525.65,467.50269,363.01651,2408.07,16.7,1426.25,531.709,24979.36
30/07/2012,527.17,466.9491,366.33249,2406.99,18.03,1437.95,531.693,25149.8
31/07/2012,528.32,465.16269,364.02939,2396.62,18.93,1438.57,533.154,25221.96
01/08/2012,528.82,464.63861,363.66721,2389.73,18.96,1438.1,532.3,25322.61
02/08/2012,528.47,465.5564,366.70621,2372.31,17.57,1417.45,531.429,25391.25
03/08/2012,532.17,463.1134,361.56311,2417.77,15.64,1447.88,532.339,25445.07
06/08/2012,532.45,461.9267,360.1124,2423.46,15.95,1466.27,534.432,25514.38
07/08/2012,533.28,461.6366,358.8717,2435.88,15.99,1476.53,532.58,25363.89
08/08/2012,533.85,460.95111,360.09079,2438.16,15.32,1475.64,532.318,25305.08
09/08/2012,533.93,461.2789,361.0065,2440.23,15.28,1477.82,531.359,25301.9
10/08/2012,532.97,461.77731,361.7926,2445.64,14.74,1474.23,532.82,25259.58
13/08/2012,530.7,462.91779,361.25101,2443.05,13.7,1472.25,532.73,25248.03
14/08/2012,531.01,463.24649,361.9274,2443.16,14.85,1475.38,530.828,25196.9
15/08/2012,531.4,463.8006,363.58481,2446.82,14.63,1469.5,528.902,25194.91
16/08/2012,531.92,464.21771,362.0499,2464.38,14.29,1483.6,528.824,25060.21
17/08/2012,531.84,464.46481,362.38269,2469,13.45,1486.39,528.385,25132.59
20/08/2012,532.64,463.5484,361.0936,2468.99,14.02,1485.61,529.268,25094.4
21/08/2012,533.46,462.49319,358.59811,2460.41,15.02,1501.46,531.022,25124.93
22/08/2012,531.65,463.6236,357.35251,2461.12,15.11,1486.65,532.424,25035.78
23/08/2012,532,462.37939,354.8064,2441.29,15.96,1495.65,535.823,25075.69
24/08/2012,530.7,462.9292,355.0249,2457.4,15.18,1484.79,534.634,25124.39
27/08/2012,530.71,462.92941,355.02509,2456.22,16.35,1487.78,534.926,25149.8
28/08/2012,529.05,462.84549,354.29181,2454.39,16.49,1482.19,535.891,25141.09
29/08/2012,528.26,463.7291,354.94769,2457.05,17.06,1478.01,534.839,25184.67
30/08/2012,527.33,463.85339,354.18039,2438.2,17.83,1463.96,535.174,25154.51
31/08/2012,527.43,463.42621,352.56021,2450.6,17.47,1472.51,537.442,25105.72
03/09/2012,527.43,465.49521,352.1236,2450.6,17.47,1476.95,537.237,25054.23
04/09/2012,524.13,465.03799,352.2088,2447.8,17.98,1461.69,537.015,25100.59
05/09/2012,522.73,466.96689,351.01959,2445.81,17.74,1459.7,537.577,25120.51
06/09/2012,526.55,466.6481,353.6109,2496.12,15.6,1484.75,536.185,24905.14
07/09/2012,529.13,463.8476,350.63351,2506.37,14.38,1514,540.154,24940.11
10/09/2012,529.52,464.22351,351.0527,2491.11,16.28,1510.71,539.218,24918.36
11/09/2012,529.61,463.81659,351.2019,2498.95,16.41,1519.27,540.875,24939.33
12/09/2012,530.48,463.49509,349.95221,2504.84,15.8,1529.43,540.396,24991.64
13/09/2012,530.57,464.49951,350.40591,2546.03,14.05,1531.29,541.587,24933.52
14/09/2012,536.61,461.7446,346.7113,2556.13,14.51,1569.91,541.945,25274.95
17/09/2012,534.78,463.84781,346.3815,2548.26,14.59,1563.51,541.432,25345.56
18/09/2012,534.9,464.29669,347.2908,2545.05,14.18,1552.9,541.186,25293.69
19/09/2012,534.7,463.05179,347.55591,2548.11,13.88,1562.79,542.314,25190.3
20/09/2012,534.82,464.52719,349.09189,2547.11,14.07,1545.77,541.583,25116.8
21/09/2012,536.13,464.24631,348.7038,2546.92,13.98,1556.06,542.429,25188.93
24/09/2012,533.97,464.5329,349.07681,2541.23,14.15,1544.78,542.502,24987.86
25/09/2012,535.98,463.6105,348.87109,2514.83,15.43,1553.91,543.345,25057.88
26/09/2012,533.25,465.83951,348.9978,2500.92,16.81,1516.99,542.953,25005.25
27/09/2012,537.46,463.57571,349.33041,2525.23,14.84,1526.25,543.262,25043.03
28/09/2012,537.67,463.53299,348.87241,2513.93,15.73,1510.76,543.342,25065.02
01/10/2012,536.7,463.767,348.36841,2520.71,16.32,1524.83,543.613,25071.21
02/10/2012,535.74,464.19821,346.24701,2523.08,15.71,1524.9,544.228,25051.68
03/10/2012,531.95,466.6019,345.64221,2532.79,15.43,1517.52,543.184,25041.58
04/10/2012,531.39,465.86969,345.67059,2550.98,14.55,1529.15,544.192,25030.28
05/10/2012,532.95,465.02631,345.3168,2551.03,14.33,1544.98,543.806,24960.92
08/10/2012,531.18,464.67841,345.36749,2542.21,15.11,1528.76,543.385,24961.74
09/10/2012,532.38,464.9787,345.88391,2517.14,16.37,1514.99,542.728,24908.32
10/10/2012,532.72,464.90701,346.07251,2501.75,16.29,1505.03,542.936,24952.26
11/10/2012,533.75,463.47781,344.74161,2502.66,15.59,1513.77,543.693,25012.76
12/10/2012,531.96,464.47711,344.55399,2495.28,16.14,1512.69,544.842,24993.47
15/10/2012,532.64,464.44379,344.94141,2515.44,15.27,1515.87,543.869,24981.65
16/10/2012,531.56,463.38559,342.7536,2541.28,15.22,1540.41,543.92,25208.59
17/10/2012,534.1,461.5079,344.06509,2552.05,15.07,1559.46,544.459,25256.63
18/10/2012,536.03,460.51111,345.09781,2545.95,15.03,1563.65,543.317,25334.43
19/10/2012,535.89,460.8327,344.5961,2503.8,17.06,1550.49,543.13,25351.41
22/10/2012,535.22,461.66119,344.11691,2504.96,16.62,1546.46,542.544,25383.09
23/10/2012,533.54,463.44269,344.483,2468.78,18.83,1518.68,541.371,25208.6
24/10/2012,535.22,463.47379,345.88321,2461.18,18.33,1521.24,541.605,25131.54
25/10/2012,537.68,464.6058,347.63071,2468.6,18.12,1525.61,540.54,25122.86
26/10/2012,537.05,464.23041,346.83411,2466.8,17.81,1521.02,542.021,25020.22
29/10/2012,537.26,463.63181,346.42621,2466.8,17.81,1512.14,541.715,25001.86
30/10/2012,536.8,462.55981,345.59851,2466.8,17.81,1525.59,543.012,25045.62
31/10/2012,538.86,462.13101,346.55042,2467.51,18.6,1522.23,542.701,25055.88
01/11/2012,542.39,461.18179,348.5022,2494.67,16.69,1531.52,542.075,25134.14
02/11/2012,543.99,461.7753,350.4313,2471.3,17.59,1530.97,540.384,25105.77
05/11/2012,544.34,461.5614,350.95551,2476.94,18.42,1520.61,540.564,24975.97
06/11/2012,545.96,460.56119,351.92221,2496.46,17.58,1527.31,540.299,25053.57
07/11/2012,544.81,461.20361,351.55661,2439.48,19.08,1513.29,541.611,24911.31
08/11/2012,543.96,460.68719,350.5751,2409.72,18.49,1503.15,541.726,24837.34
09/11/2012,542.38,460.71951,349.2149,2413.92,18.61,1498.43,542.123,24776.36
12/11/2012,543.76,459.43451,350.22281,2414.24,16.68,1493.24,542.126,24793.85
13/11/2012,543.49,460.10431,350.44199,2405.38,16.65,1495.13,542.239,24798.55
14/11/2012,542.23,460.03061,349.1398,2372.94,17.92,1483.73,541.002,24933.04
15/11/2012,541.82,460.8461,348.76959,2369.32,17.99,1479.42,540.69,25171.07
16/11/2012,542.17,462.23651,349.93259,2381.02,16.41,1467.33,539.675,25121.46
19/11/2012,545.06,459.6777,351.40521,2428.47,15.24,1503.99,540.866,25117.3
20/11/2012,545.55,460.23318,351.423,2430.29,15.08,1503.97,539.24,25243.69
21/11/2012,545.88,460.1788,351.25781,2435.97,15.31,1507.01,538.274,25506.7
22/11/2012,547.19,458.7269,351.3479,2435.97,15.31,1523.65,538.931,25601.95
23/11/2012,547.79,457.95529,351.87439,2468.06,15.14,1537.31,540.17,25765.84
26/11/2012,547.32,457.65039,351.1438,2463.12,15.5,1535.74,541.147,25704.45
27/11/2012,546.9,458.81799,351.78461,2450.48,15.92,1537.38,540.986,25581.27
28/11/2012,547.02,458.11649,351.91589,2470.47,15.51,1534.05,542.228,25583.67
29/11/2012,546.19,458.68369,351.44958,2481.42,15.06,1554.47,542.677,25563.23
30/11/2012,546.25,458.2637,350.8732,2481.82,15.87,1555.73,542.779,25658.11
03/12/2012,545.58,458.7229,349.81601,2470.07,16.64,1562.97,543.627,25586.62
04/12/2012,546.81,457.88361,350.33609,2465.9,17.12,1565.76,544.796,25567.28
05/12/2012,547.68,458.39182,350.99219,2470.59,16.46,1566.06,544.372,25625.2
06/12/2012,552.18,457.49438,354.58231,2479.4,16.58,1569.46,543.912,25725.28
07/12/2012,552.41,457.82019,355.50909,2486.84,15.9,1568.05,542.814,25736.48
10/12/2012,552.5,458.1889,355.866,2487.78,16.05,1569.32,542.658,25749.39
11/12/2012,553.39,458.14899,355.914,2504.08,15.57,1578.37,543.287,25845.38
12/12/2012,555.14,457.14731,356.75449,2505.76,15.95,1583.38,542.946,26089.25
13/12/2012,556.03,456.68079,357.32159,2490.56,16.56,1583.77,542.257,26099.3
14/12/2012,554.6,456.83911,356.31921,2480.36,17,1586.21,542.86,26158.79
17/12/2012,554.68,456.8952,356.1293,2509.84,16.34,1590.55,542.567,26187.99
18/12/2012,553.7,456.76239,355.77441,2538.72,15.57,1602.48,542.174,26264.86
19/12/2012,552.67,456.84229,354.18079,2519.54,17.36,1618.92,542.885,26238.68
20/12/2012,551.88,456.94958,353.53381,2533.91,17.67,1616.95,542.872,26192.26
21/12/2012,550.32,456.92139,351.39951,2510.32,17.84,1606.33,543.03,26091.61
24/12/2012,548.72,458.11511,351.61041,2504.51,18.59,1603.24,542.243,26130.15
25/12/2012,548.73,458.11459,351.60999,2504.51,18.59,1605.22,542.211,26130.73
26/12/2012,548.73,458.11411,351.60971,2492.54,19.48,1606.83,541.572,26182.49
27/12/2012,549.97,457.8782,351.86679,2489.97,19.47,1609.75,542.087,26254.02
28/12/2012,550.62,457.80099,352.21729,2462.71,22.72,1605.82,542.119,26292.2
31/12/2012,554.56,458.034,353.99399,2504.44,18.02,1604,541.192,26341.05
01/01/2013,554.56,458.03439,353.99429,2504.44,18.02,1604.15,541.192,26415.43
02/01/2013,560.37,455.85339,358.42059,2568.55,14.68,1631.65,540.1,26648.62
03/01/2013,562.38,455.50101,359.32669,2563.19,14.56,1628.1,537.777,26640.43
04/01/2013,562.99,456.2626,360.07651,2575.66,13.83,1633.07,535.062,26818.33
07/01/2013,563.24,455.8887,360.2641,2567.63,13.79,1631.24,536.39,26755.24
08/01/2013,562.44,455.81451,359.64981,2560.17,13.62,1624.48,537.207,26643.99
09/01/2013,566.31,455.035,361.6633,2567.02,13.81,1631.57,536.601,26703.67
10/01/2013,566.74,453.52359,361.9458,2586.52,13.49,1647.16,537.789,26896.17
11/01/2013,565.12,454.4017,361.59341,2586.69,13.36,1655.98,538.541,27056.77
14/01/2013,566.99,454.43179,361.58881,2584.27,13.52,1653.27,538.756,27145.54
15/01/2013,566.03,457.7468,359.2114,2587.2,13.55,1656.96,538.756,26953.6
16/01/2013,567.24,456.73581,359.18671,2588.02,13.42,1647.4,539.476,26930.97
17/01/2013,568.77,457.6507,360.25861,2602.64,13.57,1655.22,538.195,27133.26
18/01/2013,567.51,458.45889,358.71359,2611.54,12.46,1654.54,538.195,27159.22
21/01/2013,566.99,457.26239,358.92221,2611.54,12.46,1657.54,537.4,27163.08
22/01/2013,567.05,455.59131,358.61169,2623.22,12.43,1658.93,538.738,27116.76
23/01/2013,567.86,454.8425,359.06461,2627.23,12.46,1655.99,538.923,27098.1
24/01/2013,569.09,455.66019,361.35269,2627.33,12.69,1664.41,538.013,27390.69
25/01/2013,568.2,455.8273,363.04941,2641.64,12.89,1679.88,536.617,27583.27
28/01/2013,565.88,456.00909,362.03549,2636.83,13.57,1676.66,535.718,27649.74
29/01/2013,567.72,454.39679,363.9209,2650.43,13.31,1687.51,536.095,27724.2
30/01/2013,564.31,454.08621,363.9411,2640.77,14.32,1692.54,536.047,27893.52
31/01/2013,566.72,454.07669,365.39828,2634.16,14.28,1687.33,536.635,27881.08
01/02/2013,568.12,452.33871,369.22421,2660.7,12.9,1697.38,536.359,28227.5
04/02/2013,570.7,452.50009,369.34991,2630.05,14.67,1674.11,534.832,28099.81
05/02/2013,570.71,452.7598,369.00101,2657.76,13.72,1667.39,533.272,28175.28
06/02/2013,569.97,453.69211,369.13901,2659.55,13.41,1674.7,533.665,28096.41
07/02/2013,569.06,454.90961,365.9606,2655.84,13.5,1661.1,532.795,27911.04
08/02/2013,569.37,455.80521,366.28439,2670.85,13.02,1672.67,533.353,27818.99
11/02/2013,570.61,454.75409,367.6799,2669.37,12.94,1662.5,532.287,28154.75
12/02/2013,570.91,453.7699,368.88251,2673.77,12.64,1680.86,533.331,28225.96
13/02/2013,573.63,452.2247,370.8414,2676.6,12.98,1679.74,532.224,28376.89
14/02/2013,575.71,451.94971,371.19131,2678.77,12.66,1672.63,532.288,28218.05
15/02/2013,574.57,454.17371,370.68851,2676.21,12.46,1663.46,531.662,28286.4
18/02/2013,574.77,453.7579,370.42969,2676.21,12.46,1668.53,531.466,28349.41
19/02/2013,574.98,452.87619,370.2179,2696.26,12.31,1684.06,531.87,28428.19
20/02/2013,571.79,452.401,373.0011,2662.94,14.68,1684.99,531.472,28436.17
21/02/2013,569.15,454.31451,367.05899,2646.75,15.22,1650.26,531.163,28017.46
22/02/2013,571.29,454.03799,364.98801,2670.36,14.17,1659.78,530.678,27993.08
25/02/2013,571.97,452.85321,368.47641,2621.46,18.99,1668.34,531.406,28123.8
26/02/2013,564.5,453.77209,363.08029,2637.89,16.87,1641.42,532.052,27783.35
27/02/2013,563.37,453.88651,363.83231,2672.11,14.73,1651.11,532.808,27805.42
28/02/2013,567.05,454.4462,363.2868,2669.92,15.51,1667.8,532.457,27746.32
01/03/2013,569.87,455.53979,364.27109,2676.18,15.36,1654.34,530.902,27851.62
04/03/2013,569.06,455.06531,365.9006,2688.54,14.01,1654.93,531.443,27807.43
05/03/2013,571.99,454.42291,366.06839,2714.35,13.48,1677.2,531.183,27811.3
06/03/2013,574.99,453.66269,365.9585,2718.07,13.53,1679.51,530.31,27869.51
07/03/2013,576.01,453.23291,369.94839,2723.27,13.06,1682.67,529.287,28100.09
08/03/2013,577.98,454.2822,370.09171,2735.67,12.59,1683.2,526.163,27925.63
11/03/2013,578.64,453.22079,370.22189,2744.81,11.56,1693.35,526.542,27978.22
12/03/2013,579.6,451.5047,370.6499,2738.35,12.27,1693.58,527.53,28036.17
13/03/2013,579.47,453.14749,368.0405,2742.87,11.83,1683.61,526.838,27849.38
14/03/2013,578.05,454.4975,364.79401,2758.3,11.3,1699.43,527.073,27562.18
15/03/2013,575.45,453.4032,364.85449,2753.82,11.3,1713.66,529.677,27631.74
18/03/2013,576.73,453.4812,362.901,2738.68,13.36,1688.95,529.418,27512.8
19/03/2013,575.62,454.46979,362.81451,2732.09,14.39,1683.64,529.368,27445.03
20/03/2013,575.3,454.9061,363.12491,2750.42,12.67,1689.37,529.119,27527.61
21/03/2013,578.72,454.49341,363.16269,2727.69,13.99,1686.39,529.711,27627.62
22/03/2013,577.29,453.9928,362.01401,2747.25,13.57,1686.72,531.445,27610.67
25/03/2013,579.04,453.983,361.41281,2738.08,13.74,1679.37,530.501,27642.53
26/03/2013,580.73,453.1839,361.8147,2760.32,12.77,1677.95,530.498,27677.05
27/03/2013,581.53,453.6449,361.7438,2758.85,13.15,1668.52,529.983,27732.01
28/03/2013,579.74,453.5177,361.1825,2770.05,12.7,1674.6,531.044,27710.5
29/03/2013,579.74,453.51779,361.18259,2770.05,12.7,1674.3,530.993,27762.79
01/04/2013,579.74,453.51831,361.18289,2757.83,13.58,1666.87,531.952,27706.49
02/04/2013,581.29,452.0654,361.9325,2772.11,12.78,1677.02,531.602,27613.12
03/04/2013,580.68,451.02109,360.6691,2743.38,14.21,1675.97,533.138,27640.7
04/04/2013,585.16,452.9523,363.1467,2754.67,13.89,1659.21,532.368,27699.01
05/04/2013,584.13,452.85129,365.6647,2742.86,13.92,1660.8,535.374,28042.31
08/04/2013,588.74,452.61191,369.4975,2761.05,13.19,1667.68,533.173,28108.59
09/04/2013,591.87,451.0896,370.0217,2770.84,12.84,1676.02,532.956,28195.95
10/04/2013,593.96,450.8851,371.78311,2804.81,12.36,1702.84,531.739,28154.12
11/04/2013,596.55,450.37561,372.9158,2815.02,12.24,1724.04,532.37,28275.8
12/04/2013,591.78,451.1524,370.7196,2807.1,12.06,1715.09,533.256,28347.13
15/04/2013,586.14,452.24121,369.4487,2742.63,17.27,1701.15,533.669,28606.86
16/04/2013,583.42,452.88531,368.55939,2781.86,13.96,1690.78,534.315,28702.27
17/04/2013,582.12,454.17981,366.2352,2742.01,16.51,1674.11,533.695,28340.53
18/04/2013,581.71,455.24451,365.84399,2723.72,17.56,1667.67,534.146,28270.76
19/04/2013,583.72,455.22449,367.4411,2747.94,14.97,1671.23,533.349,28254.53
22/04/2013,582.51,457.45029,367.14099,2760.8,14.39,1674.57,533.006,28250.97
23/04/2013,582.85,459.4216,365.9686,2789.56,13.48,1699.02,533.253,28045.13
24/04/2013,584.78,460.4939,367.36749,2789.93,13.61,1715.59,532.953,28035.13
25/04/2013,588.94,460.39679,368.27109,2801.28,13.62,1728.51,533.196,28075.98
26/04/2013,584.2,459.8356,365.19641,2796.24,13.61,1729.64,535.826,28177.67
29/04/2013,586.07,458.25711,366.896,2816.39,13.71,1741.77,536.728,28083.99
30/04/2013,585.05,456.39859,366.4176,2823.42,13.52,1753.61,538.597,28106.89
01/05/2013,585.05,456.39859,366.4176,2797.28,14.49,1749.92,539.199,28276.39
02/05/2013,583.16,458.23361,364.41391,2823.82,13.59,1737.37,538.049,28294.14
03/05/2013,586.85,458.5032,367.16422,2853.88,12.85,1749.86,536.084,28223.05
06/05/2013,586.85,458.50229,367.16351,2859.34,12.66,1743.72,534.723,28225.97
07/05/2013,582.64,461.54581,365.53091,2874.46,12.83,1759.69,534.53,28348.39
08/05/2013,582.24,459.62561,363.8627,2887.61,12.66,1780.51,536.479,28610.26
09/05/2013,586.08,459.36511,365.83661,2878.3,13.13,1767.32,534.694,28454.73
10/05/2013,587.21,463.17551,366.0563,2890.77,12.59,1758.89,528.556,28631.43
13/05/2013,586.09,463.5127,365.32919,2891.17,12.55,1764.17,527.968,28794.14
14/05/2013,584.91,463.4949,365.23969,2921.12,12.77,1765.77,526.736,28831.27
15/05/2013,586.93,465.2735,365.36569,2936.98,12.81,1770,524.738,28758.57
16/05/2013,583.96,464.81009,364.3299,2922.4,13.07,1772.81,527.344,28809.28
17/05/2013,583.03,467.8075,364.15851,2952.56,12.45,1763.95,524.56,28863.07
20/05/2013,584.63,466.01419,365.2525,2950.53,13.02,1781.14,524.711,28712.52
21/05/2013,585.28,465.4259,366.93451,2955.69,13.37,1781.84,524.434,28645.96
22/05/2013,585.36,467.46689,369.27069,2931.58,13.82,1780.48,522.9,28723.71
23/05/2013,579.26,466.858,364.53119,2923.43,14.07,1734.35,524.438,28623.33
24/05/2013,576.39,466.57919,363.09631,2921.88,13.99,1733.46,524.438,28714.69
27/05/2013,576.39,466.57849,363.0957,2921.88,13.99,1724.32,525.292,28726.23
28/05/2013,579.9,469.0322,365.28931,2940.45,14.48,1731.77,521.142,28693.79
29/05/2013,573.77,468.5582,362.7226,2920.18,14.83,1727.02,522.76,28601.63
30/05/2013,573.39,467.21851,363.0401,2931.39,14.53,1723.19,524.142,28687.73
31/05/2013,569.01,469.69131,359.57251,2889.46,16.3,1702.25,522.373,28782.36
03/06/2013,570.45,467.52261,359.85519,2906.91,16.28,1693.12,524.828,28580.42
04/06/2013,567.61,467.7403,359.35641,2891.02,16.27,1707.72,524.122,28754.56
05/06/2013,561.54,469.8887,355.75339,2851.89,17.5,1678.04,525.32,28872.9
06/06/2013,558.27,470.06049,354.0206,2876.5,16.63,1669.61,527.219,28963.64
07/06/2013,553.9,471.06711,351.88611,2913.46,15.14,1682.78,527.219,29194.79
10/06/2013,557.23,472.09879,353.8259,2912.63,15.44,1691.01,524.552,29312.3
11/06/2013,547.04,473.02591,348.40079,2883.07,17.07,1689.42,526.816,29322.31
12/06/2013,548.71,470.51349,349.4808,2859.62,18.59,1693.38,528.383,29138.73
13/06/2013,549.37,469.6683,348.2887,2902.32,16.41,1676.65,530.414,28913.19
14/06/2013,553.06,467.56561,352.11749,2885.24,17.15,1689.43,532.163,29048.33
17/06/2013,551.29,469.74561,350.82971,2907.12,16.8,1707.9,531.442,29152.66
18/06/2013,547.68,470.74399,352.9986,2929.81,16.61,1706.87,530.464,29298.64
19/06/2013,549.96,469.27341,353.62381,2889.25,16.64,1716.18,529.859,29257.68
20/06/2013,538.02,480.49469,350.08511,2817.44,20.49,1636.93,519.968,29367.56
21/06/2013,537.27,480.68509,346.32291,2824.97,18.9,1625.85,517.843,29056.38
24/06/2013,537.19,481.31369,342.13901,2790.66,20.11,1598.66,515.206,28964.29
25/06/2013,538.42,481.823,343.69269,2817.44,18.47,1607.83,514.959,28896.53
26/06/2013,543.87,478.86429,342.29901,2845.04,17.21,1622.63,516.123,28597.23
27/06/2013,546.27,478.31641,343.85501,2862.92,16.86,1637.32,516.828,28583.96
28/06/2013,542.4,480.55139,345.896,2850.66,16.86,1638.94,516.405,28851.95
01/07/2013,546.86,479.88919,347.81201,2866.41,16.37,1656,516.841,28565.67
